,quality_assessment,Pre-screening,MA_detection_Confidence0.5,MA_detection_Confidence0.6,MA_detection_Confidence0.7,MA_detection_Confidence0.8,MA_detection_Confidence0.9,MA_detection_Confidence1.0,Exudates_Confidence0.3,Exudates_Confidence0.4,Exudates_Confidence0.5,Exudates_Confidence0.6,Exudates_Confidence0.7,Exudates_Confidence0.8,Exudates_Confidence0.9,Exudates_Confidence1.0,Distance_Between_macula_and_optic_disk ,Diameter_optic_disc,AM/FM,Class
23,1.0,1.0,0.06,0.06870229007633588,0.06722689075630252,0.07692307692307693,0.08333333333333333,0.05681818181818181,0.17985999865397992,0.12137371387369293,0.09232776945267476,0.015330842702674314,0.0007936883284294515,0.0,0.0,0.0,0.718037023011294,0.31154482835584923,1.0,0
24,1.0,1.0,0.026666666666666665,0.03053435114503817,0.03361344537815126,0.038461538461538464,0.03125,0.022727272727272724,0.32881145366015335,0.04123033664997069,0.025628006431822465,0.0028427141858512117,0.0003488697165684412,0.0005775525216799872,0.0005331942020940756,0.0003417830969954513,0.9840057027021007,0.3214150645099291,1.0,1
25,1.0,1.0,0.26,0.282442748091603,0.2689075630252101,0.23076923076923078,0.19791666666666666,0.12499999999999999,0.18021619692234367,0.13834176142108806,0.12344278913230321,0.09097766274642453,0.07477726788262608,0.10094148325219587,0.08733337049637417,0.03471285198394559,0.70994185916999,0.2927777398895179,1.0,1
26,1.0,1.0,0.36000000000000004,0.3969465648854962,0.4201680672268907,0.4423076923076923,0.3958333333333333,0.2840909090909091,0.17589151663319644,0.23592333116380323,0.1990907012694964,0.0661966668373877,0.012381627377272922,0.0016345413027421553,0.0,0.0,0.7707870174422489,0.3684164842863609,0.0,0
27,1.0,1.0,0.6533333333333333,0.7404580152671756,0.5630252100840336,0.5000000000000001,0.4270833333333333,0.29545454545454547,0.7376777384338178,0.3007791826010077,0.31765502758308156,0.18386972110838518,0.11909877345652958,0.0870188751905916,0.06036647586083665,0.05872902690950653,0.8407876857276517,0.368986874817878,1.0,1
28,1.0,1.0,0.2933333333333334,0.3358778625954198,0.36974789915966383,0.40384615384615385,0.37499999999999994,0.26136363636363635,0.08628621205557917,0.09226956459840434,0.04908236527220134,0.024962603813622107,0.007222906046623929,0.0008505565436009115,0.0,0.0,0.782308257779956,0.3732586039071751,0.0,0
29,1.0,1.0,0.68,0.6717557251908397,0.6890756302521008,0.6730769230769231,0.6145833333333334,0.42045454545454547,0.02645213060545028,0.02251128388917543,0.00014699713845821874,0.0001826118178223412,6.063410124082496e-05,0.00015513514495160235,0.00026255519932554135,0.0005050614675032308,0.5382103316923215,0.4723391591699579,0.0,1
30,1.0,1.0,0.07333333333333333,0.08396946564885496,0.08403361344537814,0.09615384615384617,0.09374999999999999,0.07954545454545454,0.0766984656010934,0.012092513276991287,0.0029283749466343448,0.00013766996857634447,0.0,0.0,0.0,0.0,0.8867122585818983,0.24040100934324488,1.0,0
31,1.0,1.0,0.2733333333333334,0.282442748091603,0.3109243697478991,0.34615384615384615,0.35416666666666663,0.3522727272727273,0.03009414008183367,0.02648502486608937,0.005546888749752381,0.0,0.0,0.0,0.0,0.0,0.8612817714018406,0.25844890974809825,0.0,1
32,1.0,1.0,0.7066666666666667,0.7404580152671756,0.6386554621848739,0.5961538461538463,0.47916666666666663,0.3068181818181818,0.49327248168495735,0.2681774505521334,0.2407363331032088,0.12898563385099063,0.004715108400082701,0.0005695420154781886,0.0005257840489379988,0.0006741712083862881,0.5504354993205767,0.49907311538628457,1.0,1
33,1.0,1.0,0.05333333333333334,0.06106870229007634,0.06722689075630252,0.07692307692307693,0.07291666666666666,0.045454545454545456,0.4852029920059879,0.2185689708734432,0.17376391075440947,0.060335285939002135,0.0011541481426051831,0.0,0.0,0.0,0.6849390746474793,0.3134729963482607,0.0,0
34,1.0,1.0,0.42000000000000004,0.4809160305343511,0.5126050420168067,0.5000000000000001,0.5104166666666666,0.34090909090909094,0.07538999359433815,0.08646650279603009,0.028988718139322443,0.015595675014612377,0.0030358666071552748,0.0035791041219029878,0.0,0.0,0.4626450736227752,0.25777932086327376,0.0,1
35,1.0,0.0,0.19333333333333336,0.2213740458015267,0.24369747899159663,0.2692307692307692,0.2708333333333333,0.2272727272727273,0.01192804078409963,0.005066168674548563,2.8462311506244383e-05,0.0,0.0,0.0,0.0,0.0,0.5813726582165692,0.41766226680637103,0.0,0
36,1.0,1.0,0.006666666666666667,0.007633587786259542,0.008403361344537815,0.009615384615384616,0.010416666666666666,0.0,0.11789422079447123,0.03941565699669398,0.013864181432028928,0.0033222668073104493,4.0215305120598465e-05,0.0,0.0,0.0,0.6746697556303047,0.3526873453900666,1.0,1
37,1.0,1.0,0.4733333333333334,0.5114503816793893,0.5546218487394958,0.5865384615384616,0.5520833333333334,0.42045454545454547,0.06191807596422262,0.06277001392443086,0.032007137318217846,0.005374466246521169,0.0011954913431305178,7.647296914387838e-05,0.0,0.0,0.5461317413289968,0.3556322965038781,0.0,1
38,1.0,1.0,0.28,0.3129770992366412,0.34453781512605036,0.36538461538461536,0.37499999999999994,0.29545454545454547,0.09629025987805231,0.10934821970974974,0.037137339335955324,0.0097747350877933,0.00035410081766971827,0.00045296676062841183,0.0010222643103951481,0.0014746887749035964,0.4598605511126954,0.3936066661293424,0.0,0
39,1.0,0.0,0.1,0.11450381679389313,0.12605042016806722,0.11538461538461539,0.09374999999999999,0.07954545454545454,0.11198633908107801,0.13458324029028962,0.04552642416865255,0.027978543228529086,0.008420789305871387,0.013128970891263348,0.0050463142992883386,0.003444396101664111,0.6373838854113298,0.40804622643264127,0.0,1
40,1.0,1.0,0.5,0.5572519083969465,0.5966386554621849,0.6826923076923077,0.6770833333333334,0.46590909090909094,0.05689523140961969,0.047529187912695794,0.019493006567770303,0.00457955101352487,0.002706890631949683,0.0029570211464925054,0.0,0.0,0.7377291662025796,0.2130966625954009,0.0,1
41,1.0,1.0,0.026666666666666665,0.03053435114503817,0.03361344537815126,0.038461538461538464,0.03125,0.011363636363636364,0.1714689349682678,0.18945958021407908,0.12309859220259751,0.012286325224285513,0.0,0.0,0.0,0.0,0.5992158784611616,0.31687053994903697,0.0,0
42,1.0,1.0,0.2866666666666667,0.32061068702290074,0.34453781512605036,0.38461538461538464,0.3958333333333333,0.29545454545454547,0.429663756099466,0.2291342549238211,0.20204475734781113,0.14302367055074564,0.060970661340303774,0.051894148872521244,0.028862546542919358,0.026227884122895485,0.6792497382548843,0.3515217647387054,1.0,1
43,1.0,1.0,0.08,0.08396946564885496,0.08403361344537814,0.07692307692307693,0.07291666666666666,0.05681818181818181,0.00440405790796009,0.002020828793617612,0.0,0.0,0.0,0.0,0.0,0.0,0.5585573945779778,0.48240159213357064,0.0,0
44,1.0,1.0,0.02,0.022900763358778626,0.025210084033613446,0.028846153846153848,0.03125,0.03409090909090909,0.1937803443284946,0.12207263090023159,0.048564085340851784,0.005794386421698675,0.0006633969627099109,0.0,0.0,0.0,0.6194738366264958,0.35240835002138965,1.0,0
45,1.0,1.0,0.24000000000000002,0.2595419847328244,0.27731092436974786,0.27884615384615385,0.28124999999999994,0.23863636363636365,0.051152450485162614,0.06806657014901213,0.00925686007701398,0.0004330045110339352,0.0,0.0,0.0,0.0,0.6788487670134327,0.4054670692466505,0.0,1
46,1.0,1.0,0.42000000000000004,0.465648854961832,0.49579831932773105,0.5480769230769231,0.5208333333333334,0.4772727272727273,0.1035480318862541,0.1244188144220177,0.07182004706849883,0.011635069975513385,0.0026741622187398343,0.0,0.0,0.0,0.5259227907598407,0.18353555330981514,0.0,1
47,1.0,1.0,0.04,0.04580152671755725,0.05042016806722689,0.0576923076923077,0.06249999999999999,0.03409090909090909,0.09140371954958607,0.10437580958367572,0.027231757279893756,0.0013100900424841025,0.0006684724920312245,0.0004275918652065653,0.0009648356234355525,0.0012372224146214486,0.5887995366554546,0.5645192289807988,0.0,0
48,1.0,1.0,0.2733333333333334,0.3129770992366412,0.3025210084033613,0.3365384615384615,0.35416666666666663,0.2840909090909091,0.19615001253971123,0.35136956617979453,0.026315570651150186,0.007028714478558848,0.004219184458503639,0.008345056783791712,0.024359699612600563,0.0,0.8501169499454235,0.6713186561103086,0.0,1
49,1.0,1.0,0.09333333333333334,0.10687022900763359,0.1092436974789916,0.10576923076923078,0.09374999999999999,0.09090909090909091,0.17360360221560978,0.24031028586861763,0.10522539190406285,0.02674296028012258,0.006167604323713137,0.000575562333803764,0.0009740983148806486,0.00031230228009821327,0.2513243189057941,0.3880825578295401,1.0,0
50,1.0,1.0,0.14,0.16030534351145037,0.15966386554621848,0.1730769230769231,0.15625,0.13636363636363638,0.01813093983928247,0.01309705205831815,0.001521522202507376,0.0,0.0,0.0,0.0,0.0,0.7153193290414559,0.6318687109793977,0.0,0
51,1.0,1.0,0.21333333333333335,0.2442748091603053,0.2689075630252101,0.2980769230769231,0.32291666666666663,0.34090909090909094,0.010644566929304763,0.0013976366036771767,2.9367373415684413e-05,0.0,0.0,0.0,0.0,0.0,0.6575705598004054,0.258901502235063,1.0,1
52,1.0,1.0,0.12000000000000001,0.13740458015267173,0.14285714285714285,0.14423076923076925,0.11458333333333333,0.11363636363636363,0.0800707110972473,0.08186951577933933,0.04078268358624598,0.006915841166938039,0.002090223542646347,0.0020419327610050548,0.0006583247428887371,0.0012663792664978379,0.6121761600320781,0.28921899896461717,0.0,0
53,1.0,1.0,0.07333333333333333,0.08396946564885496,0.09243697478991597,0.10576923076923078,0.09374999999999999,0.06818181818181818,0.1493356842085373,0.15204847739378186,0.04192873708453086,0.0070406443141926515,0.00022997398373123665,0.0,0.0,0.0,0.6218351117150434,0.3558306932104927,1.0,0
54,1.0,1.0,0.32,0.35877862595419846,0.36974789915966383,0.375,0.37499999999999994,0.2840909090909091,0.06441866670011315,0.08177282540643896,0.024101185846053575,0.0032203528818609464,0.0,0.0,0.0,0.0,0.8465082087723599,0.3434866981208112,0.0,1
55,1.0,1.0,0.7066666666666667,0.732824427480916,0.7394957983193278,0.6923076923076924,0.625,0.4318181818181818,0.11533742943584648,0.15930767467210102,0.10644560391255248,0.13586048189408179,0.10225587248465712,0.18702760713989852,0.36541553528504417,0.43093794676801156,0.6420217861041189,0.24558412330355311,0.0,1
56,1.0,1.0,0.14,0.13740458015267173,0.15126050420168066,0.13461538461538464,0.11458333333333333,0.09090909090909091,0.17305453238943572,0.14941136713922748,0.04151687734936631,0.011941062730171164,0.007674861513890769,0.010326985380328634,0.015153089553890256,0.01291842917136551,0.6723218462498055,0.24953965764168312,1.0,1
57,1.0,1.0,0.09333333333333334,0.10687022900763359,0.1092436974789916,0.12500000000000003,0.10416666666666666,0.09090909090909091,0.29655910510372263,0.32992747677550793,0.08651137023620194,0.01708282188834039,0.00014956281996253518,0.0002391708280251291,0.0008095592323013965,0.0012456455051635166,0.6543048718005835,0.1714643536917288,0.0,0
58,1.0,1.0,0.3666666666666667,0.41221374045801523,0.3781512605042016,0.38461538461538464,0.37499999999999994,0.3068181818181818,0.016381767931250714,0.016438069424250173,0.014557581415126898,0.010564664218378837,0.00392441482841755,0.007987021984859148,0.02240038775310515,0.038137162254317084,0.6910472032255908,0.27605661746015014,1.0,1
59,1.0,0.0,0.04,0.04580152671755725,0.05042016806722689,0.0576923076923077,0.052083333333333336,0.03409090909090909,0.42735449575273493,0.4564653241427778,0.16227212285250023,0.020106692217820195,0.00023604128314981825,0.0,0.0,0.0,0.6434875587534252,0.5252552807623394,1.0,1
60,1.0,1.0,0.20000000000000004,0.22900763358778622,0.23529411764705882,0.25961538461538464,0.24999999999999997,0.15909090909090912,0.1123971819369464,0.12926588007891537,0.03670304160761924,0.00962120329007131,0.00046508183620127316,5.1744884781804515e-05,0.0,0.0,0.5366643647947251,0.3243476158295772,0.0,1
61,1.0,1.0,0.15333333333333335,0.17557251908396945,0.18487394957983191,0.19230769230769232,0.1875,0.15909090909090912,0.23848489949823656,0.2183976266773573,0.10256286003787006,0.023549763251324275,0.00011224503924375935,0.00019145607369267667,0.0,0.0,0.7116125726760378,0.29709286825838693,0.0,0
62,1.0,1.0,0.11333333333333334,0.1297709923664122,0.14285714285714285,0.15384615384615385,0.14583333333333334,0.09090909090909091,0.17909626782125534,0.15043269510287852,0.09478190138649076,0.030528181676706106,0.005174317401590348,0.0009711619289000404,0.0,0.0,0.8266779532645749,0.22060473796134988,0.0,1
63,1.0,1.0,0.08666666666666667,0.09923664122137404,0.1092436974789916,0.12500000000000003,0.11458333333333333,0.09090909090909091,0.310668675068758,0.2911422996466128,0.1581505463387361,0.028358189751012956,0.00011570651134795013,0.0002960404465882085,0.0010020548017876658,0.0019275918740501753,0.8156556993606738,0.32962992814319286,1.0,0
64,1.0,1.0,0.6666666666666666,0.6564885496183206,0.6050420168067226,0.5673076923076924,0.4270833333333333,0.26136363636363635,0.36039195675082336,0.09435019064367829,0.06267434933496618,0.006234903550123323,7.85443024091379e-05,0.0,0.0,0.0,0.8964469492771379,0.0416943078744893,0.0,1
65,1.0,1.0,0.12000000000000001,0.13740458015267173,0.11764705882352941,0.13461538461538464,0.14583333333333334,0.11363636363636363,0.007391016196904503,0.0018125136931906888,0.0005166489343669091,0.0,0.0,0.0,0.0,0.0,0.676977567886659,0.3771397394803246,1.0,1
66,1.0,1.0,0.4,0.45038167938931295,0.4789915966386554,0.5384615384615385,0.5520833333333334,0.46590909090909094,0.07849437803232674,0.07654621413601644,0.03449009924494079,0.0054737699975543,0.0004587811791127461,0.00101733428762842,0.0023838799528242706,0.002038063946159605,0.9273128243968727,0.2748228379408903,0.0,0
67,1.0,1.0,0.3666666666666667,0.41221374045801523,0.4453781512605042,0.4807692307692308,0.46874999999999994,0.34090909090909094,0.10110476667754717,0.1145201255297126,0.08168745625298414,0.013714910492517995,9.005661412644658e-05,0.0,0.0,0.0,0.5318482546612908,0.3874935676067777,0.0,1
68,1.0,1.0,0.33333333333333337,0.3740458015267175,0.3949579831932773,0.3942307692307692,0.37499999999999994,0.23863636363636365,0.27328432905968586,0.3266550521345096,0.11588438143336391,0.025056988389793613,0.0019563929189326344,0.0013824840082184808,0.0006455253874373317,0.0012417579249133313,0.7249649150163733,0.27660220840334054,1.0,1
69,1.0,1.0,0.48000000000000004,0.5343511450381679,0.5882352941176471,0.6634615384615385,0.71875,0.7272727272727273,0.1090078547419507,0.17605703803390607,0.06245768128493752,0.013579398937401342,0.001105979230233944,0.0,0.0,0.0,0.7440556013454813,0.13654033343046507,0.0,0
70,1.0,1.0,0.43333333333333335,0.48854961832061067,0.5378151260504201,0.6057692307692308,0.6458333333333334,0.5909090909090909,0.026646288122311814,0.02398720020502188,0.0037443542520920977,0.0021629812649209745,0.0014841158879080431,0.0026347599746350554,0.006033043557048664,0.006054906239663492,0.7815998752533919,0.2396818212817668,0.0,1
71,1.0,1.0,0.10666666666666667,0.11450381679389313,0.12605042016806722,0.14423076923076925,0.11458333333333333,0.10227272727272728,0.1341308884405646,0.08855216679266431,0.03020294354039026,0.0026092039669096145,0.00028430742788353457,0.00019399356323486134,0.0,0.0,0.6905927691519458,0.14856813376897954,1.0,0
72,1.0,1.0,0.3666666666666667,0.41221374045801523,0.45378151260504196,0.4807692307692308,0.47916666666666663,0.39772727272727276,0.08925384131454608,0.06366865999414939,0.024164332769693462,0.0026516694968375144,0.0003259617719687966,0.0,0.0,0.0,0.7009289167093629,0.0,0.0,1
73,1.0,1.0,0.43333333333333335,0.465648854961832,0.5042016806722689,0.576923076923077,0.5833333333333334,0.48863636363636365,0.10467513658929277,0.12250932914011436,0.026245117238137217,0.01892978799812021,0.009685198947525793,0.01070740979286871,0.0,0.0,0.7136842574235374,0.17468830017421716,0.0,0
74,1.0,1.0,0.46,0.4809160305343511,0.5042016806722689,0.5096153846153847,0.5208333333333334,0.375,0.07117184472986501,0.056730120541602265,0.04230913649061415,0.02001503493927605,0.003348585331354668,0.0025778406013750705,0.0010264746246883738,0.0004937226917735238,0.5402552850237243,0.2078515496642756,0.0,1
75,1.0,1.0,0.28,0.3129770992366412,0.34453781512605036,0.375,0.3958333333333333,0.375,0.05268563578338298,0.05785430169276302,0.008517367930632134,0.004597203154609951,0.0025055029627867637,0.004093418423815981,0.011241370750340322,0.01910972468480633,0.7726314851529259,0.25692993496307964,0.0,1
76,1.0,1.0,0.25333333333333335,0.2900763358778626,0.2941176470588235,0.3269230769230769,0.3020833333333333,0.29545454545454547,0.16338524770671004,0.11015442356032776,0.0875895346635506,0.027450501597719553,0.002306682227993244,0.0006131768846643834,0.0018159927609540168,0.000998136229235057,0.6009355995633872,0.23314092986056428,0.0,0
77,1.0,1.0,0.16000000000000003,0.17557251908396945,0.19327731092436976,0.20192307692307696,0.20833333333333334,0.15909090909090912,0.12611066412540012,0.14073057606335163,0.05605523562664583,0.008762723617281438,0.0,0.0,0.0,0.0,0.667951259717984,0.5659452053095919,0.0,0
78,1.0,1.0,0.12000000000000001,0.1297709923664122,0.13445378151260504,0.12500000000000003,0.12499999999999999,0.07954545454545454,0.11559049329275224,0.16927048076960413,0.11715209976437091,0.02677953618572636,0.001681303119011945,0.0,0.0,0.0,0.7339867679490322,0.17701946147693953,1.0,0
79,1.0,1.0,0.22000000000000003,0.25190839694656486,0.226890756302521,0.20192307692307696,0.16666666666666666,0.09090909090909091,0.19761036646924057,0.21297636619832128,0.07085725917914733,0.01556020341356937,0.005054721595743307,0.010777315142021052,0.03112921134582023,0.0012475892952886092,0.659112071461986,0.23188855065005926,0.0,1
80,1.0,1.0,0.6266666666666667,0.6259541984732824,0.6722689075630253,0.6923076923076924,0.6354166666666666,0.46590909090909094,0.09870754326284638,0.10381144534833653,0.09600807171921753,0.05552838204105635,0.02578483629414952,0.020476645020885777,0.005732427116512364,0.0015038456267799855,0.4940054799403,0.2165314055786674,0.0,1
81,1.0,1.0,0.10666666666666667,0.12213740458015267,0.13445378151260504,0.15384615384615385,0.16666666666666666,0.10227272727272728,0.055356642110068605,0.041394812000258935,0.010988422636609008,0.0010441701578725513,0.00026138003681139456,0.0002866368088730536,0.0009702248257308811,0.0015550321000740908,0.5868258671003099,0.2481384809012171,0.0,0
82,1.0,1.0,0.3533333333333334,0.4045801526717557,0.4453781512605042,0.5000000000000001,0.5208333333333334,0.4545454545454546,0.03509270255801339,0.04347616800998175,0.0056368764156441015,0.0003110123208431078,0.0,0.0,0.0,0.0,0.5498607738744963,0.3612494032599059,0.0,1
83,1.0,1.0,0.39333333333333337,0.4198473282442748,0.3781512605042016,0.34615384615384615,0.29166666666666663,0.20454545454545456,0.6131217715459105,0.3311395049597704,0.3035691059832399,0.1871414576160966,0.0708315397203535,0.09069072206752657,0.19071797479166946,0.10168387298886565,0.5406206143770467,0.11940381789662291,0.0,1
84,1.0,1.0,0.22000000000000003,0.2442748091603053,0.2184873949579832,0.19230769230769232,0.15625,0.09090909090909091,0.03202369562162955,0.025694425501434866,0.014249341840865003,0.007463191395673814,0.0037487742888386113,0.005356889197036312,0.0005180370706384639,0.0,0.9213294424272132,0.17500449492538434,0.0,1
85,1.0,1.0,0.34,0.38167938931297707,0.4201680672268907,0.47115384615384615,0.4895833333333333,0.375,0.056004143553328445,0.06000857038096132,0.04170329181952629,0.008585716981699382,0.001051976376114069,0.0011535128930589959,0.0,0.0,0.5760709273573767,0.26384902010626626,0.0,0
86,1.0,1.0,0.14,0.1450381679389313,0.12605042016806722,0.11538461538461539,0.09374999999999999,0.06818181818181818,0.21642122432647792,0.21590287145696418,0.14768438213478688,0.027658094123257555,0.0,0.0,0.0,0.0,0.6974226459646702,0.1793754223679887,1.0,1
87,1.0,1.0,0.22666666666666668,0.2595419847328244,0.27731092436974786,0.27884615384615385,0.2708333333333333,0.2272727272727273,0.04924497429239012,0.06385270078499358,0.008835129510399596,0.001394385290623094,0.0,0.0,0.0,0.0,0.7161791895925687,0.2649030026101567,0.0,1
88,1.0,1.0,0.06666666666666667,0.07633587786259542,0.06722689075630252,0.07692307692307693,0.07291666666666666,0.045454545454545456,0.03366359569899374,0.041027986914753026,0.020160367165515423,0.017186593053278465,0.013137220066083779,0.021677026838429828,0.05610934287267049,0.013284185679903771,0.6947316834109287,0.3146881761762756,0.0,1
89,1.0,1.0,0.09333333333333334,0.09923664122137404,0.1092436974789916,0.12500000000000003,0.12499999999999999,0.07954545454545454,0.06098735876483944,0.0066553790628497405,0.001906673183615227,0.0,0.0,0.0,0.0,0.0,0.6716357399033215,0.24853527431444639,0.0,1
